tax_id	NZ	order	phylum	genus	family	species	class
562	NZ_CP012491.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
520	NZ_CP010845.1	Burkholderiales	Proteobacteria	Bordetella	Alcaligenaceae	Bordetella pertussis	Betaproteobacteria
195250	NZ_CM001776.1	Synechococcales	Cyanobacteria	Synechococcus	Synechococcaceae	Synechococcus sp. PCC 7336	unclassified
1687	NZ_CP007287.1	Bifidobacteriales	Actinobacteria	Bifidobacterium	Bifidobacteriaceae	Bifidobacterium coryneforme	Actinobacteria
562	NZ_CP010121.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
1612173	NZ_CP025611.1	Rhodospirillales	Proteobacteria	Niveispirillum	Rhodospirillaceae	Niveispirillum cyanobacteriorum	Alphaproteobacteria
1612173	NZ_CP025612.1	Rhodospirillales	Proteobacteria	Niveispirillum	Rhodospirillaceae	Niveispirillum cyanobacteriorum	Alphaproteobacteria
1612173	NZ_CP025613.1	Rhodospirillales	Proteobacteria	Niveispirillum	Rhodospirillaceae	Niveispirillum cyanobacteriorum	Alphaproteobacteria
1612173	NZ_CP025614.1	Rhodospirillales	Proteobacteria	Niveispirillum	Rhodospirillaceae	Niveispirillum cyanobacteriorum	Alphaproteobacteria
1612173	NZ_CP025615.1	Rhodospirillales	Proteobacteria	Niveispirillum	Rhodospirillaceae	Niveispirillum cyanobacteriorum	Alphaproteobacteria
562	NZ_CP032265.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP032263.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP032264.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
287	NZ_CP008859.2	Pseudomonadales	Proteobacteria	Pseudomonas	Pseudomonadaceae	Pseudomonas aeruginosa	Gammaproteobacteria
562	NZ_CP010172.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP010173.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP010174.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP010175.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
299766	NZ_CP017179.1	Enterobacterales	Proteobacteria	Enterobacter	Enterobacteriaceae	Enterobacter hormaechei	Gammaproteobacteria
520461	NC_015857.1	Rhizobiales	Proteobacteria	Brucella	Brucellaceae	Brucella pinnipedialis	Alphaproteobacteria
520461	NC_015858.1	Rhizobiales	Proteobacteria	Brucella	Brucellaceae	Brucella pinnipedialis	Alphaproteobacteria
1244118	NZ_CP007258.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
90371	NZ_LT855376.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
90371	NZ_LT855377.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
1463165	NZ_CP023478.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella quasipneumoniae	Gammaproteobacteria
1463165	NZ_CP023479.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella quasipneumoniae	Gammaproteobacteria
1463165	NZ_CP023480.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella quasipneumoniae	Gammaproteobacteria
999431	NZ_CM001794.1	Spirochaetales	Spirochaetes	Treponema	Spirochaetaceae	Treponema denticola	Spirochaetia
1408274	NZ_CP006984.1	Pseudomonadales	Proteobacteria	Pseudomonas	Pseudomonadaceae	Pseudomonas aeruginosa	Gammaproteobacteria
40477	NZ_LS483514.1	Mycoplasmatales	Tenericutes	Mycoplasma	Mycoplasmataceae	Mycoplasma mycoides	Mollicutes
1454617	NZ_CP025230.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
1454617	NZ_CP025231.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
59201	NZ_CP023468.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
59201	NZ_CP023469.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
1280	NZ_CP010998.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
1496	NZ_CP012325.1	Clostridiales	Firmicutes	Clostridioides	Peptostreptococcaceae	Clostridioides difficile	Clostridia
1150461	NZ_AP012331.1	Bifidobacteriales	Actinobacteria	Bifidobacterium	Bifidobacteriaceae	Bifidobacterium scardovii	Actinobacteria
1280	NZ_CP026964.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
1280	NZ_CP026965.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
1280	NZ_CP026966.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
1280	NZ_CP026967.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
83334	NZ_CP015846.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
83334	NZ_CP015847.2	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
1314	NZ_CP011068.1	Lactobacillales	Firmicutes	Streptococcus	Streptococcaceae	Streptococcus pyogenes	Bacilli
520	NZ_CP011735.1	Burkholderiales	Proteobacteria	Bordetella	Alcaligenaceae	Bordetella pertussis	Betaproteobacteria
357804	NC_008709.1	Alteromonadales	Proteobacteria	Psychromonas	Psychromonadaceae	Psychromonas ingrahamii	Gammaproteobacteria
562	NZ_CP012125.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP024859.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP024860.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP024861.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
1188256	NZ_DF260912.1	Rhodobacterales	Proteobacteria	Rhodovulum	Rhodobacteraceae	Rhodovulum sulfidophilum	Alphaproteobacteria
1188256	NZ_DF260913.1	Rhodobacterales	Proteobacteria	Rhodovulum	Rhodobacteraceae	Rhodovulum sulfidophilum	Alphaproteobacteria
1188256	NZ_DF260914.1	Rhodobacterales	Proteobacteria	Rhodovulum	Rhodobacteraceae	Rhodovulum sulfidophilum	Alphaproteobacteria
412690	NZ_CP014145.1	Micrococcales	Actinobacteria	Microterricola	Microbacteriaceae	Microterricola viridarii	Actinobacteria
419947	NC_009525.1	Corynebacteriales	Actinobacteria	Mycobacterium	Mycobacteriaceae	Mycobacterium tuberculosis	Actinobacteria
1327989	NZ_CP005927.1	Enterobacterales	Proteobacteria	Serratia	Yersiniaceae	Serratia sp. FS14	Gammaproteobacteria
568707	NC_019382.1	Burkholderiales	Proteobacteria	Bordetella	Alcaligenaceae	Bordetella bronchiseptica	Betaproteobacteria
645170	NZ_CP007693.1	Rhizobiales	Proteobacteria	Brucella	Brucellaceae	Brucella suis	Alphaproteobacteria
645170	NZ_CP007694.1	Rhizobiales	Proteobacteria	Brucella	Brucellaceae	Brucella suis	Alphaproteobacteria
813	NZ_CP016424.1	Chlamydiales	Chlamydiae	Chlamydia	Chlamydiaceae	Chlamydia trachomatis	Chlamydiia
813	NZ_CP016425.1	Chlamydiales	Chlamydiae	Chlamydia	Chlamydiaceae	Chlamydia trachomatis	Chlamydiia
935198	NC_010674.1	Clostridiales	Firmicutes	Clostridium	Clostridiaceae	Clostridium botulinum	Clostridia
935198	NC_010680.1	Clostridiales	Firmicutes	Clostridium	Clostridiaceae	Clostridium botulinum	Clostridia
1421	NZ_CP014643.1	Bacillales	Firmicutes	Lysinibacillus	Bacillaceae	Lysinibacillus sphaericus	Bacilli
1421	NZ_CP014644.1	Bacillales	Firmicutes	Lysinibacillus	Bacillaceae	Lysinibacillus sphaericus	Bacilli
1851505	NZ_LT578417.1	Synechococcales	Cyanobacteria	Cyanobium	Synechococcaceae	Cyanobium sp. NIES-981	unclassified
1841249	NZ_CP015726.1	Streptomycetales	Actinobacteria	Streptomyces	Streptomycetaceae	Streptomyces sp. RTd22	Actinobacteria
287	NZ_LR130527.1	Pseudomonadales	Proteobacteria	Pseudomonas	Pseudomonadaceae	Pseudomonas aeruginosa	Gammaproteobacteria
287	NZ_CP025050.1	Pseudomonadales	Proteobacteria	Pseudomonas	Pseudomonadaceae	Pseudomonas aeruginosa	Gammaproteobacteria
157782	NZ_CP031641.1	Pseudomonadales	Proteobacteria	Pseudomonas	Pseudomonadaceae	Pseudomonas parafulva	Gammaproteobacteria
28450	NZ_CP018387.1	Burkholderiales	Proteobacteria	Burkholderia	Burkholderiaceae	Burkholderia pseudomallei	Betaproteobacteria
28450	NZ_CP018388.1	Burkholderiales	Proteobacteria	Burkholderia	Burkholderiaceae	Burkholderia pseudomallei	Betaproteobacteria
67304	NZ_CP032427.1	Streptomycetales	Actinobacteria	Streptomyces	Streptomycetaceae	Streptomyces griseorubiginosus	Actinobacteria
470	NZ_CP026943.1	Pseudomonadales	Proteobacteria	Acinetobacter	Moraxellaceae	Acinetobacter baumannii	Gammaproteobacteria
470	NZ_CP026944.1	Pseudomonadales	Proteobacteria	Acinetobacter	Moraxellaceae	Acinetobacter baumannii	Gammaproteobacteria
470	NZ_CP026945.1	Pseudomonadales	Proteobacteria	Acinetobacter	Moraxellaceae	Acinetobacter baumannii	Gammaproteobacteria
470	NZ_CP026946.1	Pseudomonadales	Proteobacteria	Acinetobacter	Moraxellaceae	Acinetobacter baumannii	Gammaproteobacteria
930944	NC_017564.1	Enterobacterales	Proteobacteria	Yersinia	Yersiniaceae	Yersinia enterocolitica	Gammaproteobacteria
930944	NC_017565.1	Enterobacterales	Proteobacteria	Yersinia	Yersiniaceae	Yersinia enterocolitica	Gammaproteobacteria
470	NZ_CP015483.1	Pseudomonadales	Proteobacteria	Acinetobacter	Moraxellaceae	Acinetobacter baumannii	Gammaproteobacteria
470	NZ_CP015484.1	Pseudomonadales	Proteobacteria	Acinetobacter	Moraxellaceae	Acinetobacter baumannii	Gammaproteobacteria
470	NZ_CP015485.1	Pseudomonadales	Proteobacteria	Acinetobacter	Moraxellaceae	Acinetobacter baumannii	Gammaproteobacteria
470	NZ_CP015486.1	Pseudomonadales	Proteobacteria	Acinetobacter	Moraxellaceae	Acinetobacter baumannii	Gammaproteobacteria
576610	NZ_LT615228.1	Burkholderiales	Proteobacteria	Polynucleobacter	Burkholderiaceae	Polynucleobacter necessarius	Betaproteobacteria
2151	NZ_CP022512.1	Entomoplasmatales	Tenericutes	Mesoplasma	Entomoplasmataceae	Mesoplasma florum	Mollicutes
562	NZ_CP019629.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
1050370	NZ_LT605203.1	Burkholderiales	Proteobacteria	Thiomonas	unclassified	Thiomonas sp. X19	Betaproteobacteria
1050370	NZ_FMBP01000012.1	Burkholderiales	Proteobacteria	Thiomonas	unclassified	Thiomonas sp. X19	Betaproteobacteria
1050370	NZ_FMBP01000013.1	Burkholderiales	Proteobacteria	Thiomonas	unclassified	Thiomonas sp. X19	Betaproteobacteria
571	NZ_CP027426.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella oxytoca	Gammaproteobacteria
571	NZ_CP027425.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella oxytoca	Gammaproteobacteria
1218357	NC_018623.1	Chlamydiales	Chlamydiae	Chlamydia	Chlamydiaceae	Chlamydia psittaci	Chlamydiia
1218357	NC_018635.1	Chlamydiales	Chlamydiae	Chlamydia	Chlamydiaceae	Chlamydia psittaci	Chlamydiia
287	NZ_CP008865.2	Pseudomonadales	Proteobacteria	Pseudomonas	Pseudomonadaceae	Pseudomonas aeruginosa	Gammaproteobacteria
255470	NC_007356.1	Dehalococcoidales	Chloroflexi	Dehalococcoides	Dehalococcoidaceae	Dehalococcoides mccartyi	Dehalococcoidia
1138452	NZ_CP032527.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus megaterium	Bacilli
1138452	NZ_CP032528.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus megaterium	Bacilli
1138452	NZ_CP032529.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus megaterium	Bacilli
1138452	NZ_CP032530.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus megaterium	Bacilli
1138452	NZ_CP032531.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus megaterium	Bacilli
1138452	NZ_CP032532.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus megaterium	Bacilli
1138452	NZ_CP032533.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus megaterium	Bacilli
1138452	NZ_CP032534.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus megaterium	Bacilli
1138452	NZ_CP032535.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus megaterium	Bacilli
1138452	NZ_CP032536.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus megaterium	Bacilli
1138452	NZ_CP032537.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus megaterium	Bacilli
562	NZ_CP029122.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP029123.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
548	NZ_CP024885.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella aerogenes	Gammaproteobacteria
548	NZ_CP024884.1	Enterobacterales	Proteobacteria	Klebsiella	Enterobacteriaceae	Klebsiella aerogenes	Gammaproteobacteria
584	NZ_CP026581.1	Enterobacterales	Proteobacteria	Proteus	Morganellaceae	Proteus mirabilis	Gammaproteobacteria
90370	NZ_CP029909.1	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
1447714	NZ_CP007131.1	Chlamydiales	Chlamydiae	Chlamydia	Chlamydiaceae	Chlamydia trachomatis	Chlamydiia
1447714	NZ_CP007132.1	Chlamydiales	Chlamydiae	Chlamydia	Chlamydiaceae	Chlamydia trachomatis	Chlamydiia
1280	NZ_LT996890.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
511	NZ_CP021883.1	Burkholderiales	Proteobacteria	Alcaligenes	Alcaligenaceae	Alcaligenes faecalis	Betaproteobacteria
511	NZ_CP021884.1	Burkholderiales	Proteobacteria	Alcaligenes	Alcaligenaceae	Alcaligenes faecalis	Betaproteobacteria
582	NZ_CP028956.1	Enterobacterales	Proteobacteria	Morganella	Morganellaceae	Morganella morganii	Gammaproteobacteria
582	NZ_CP028957.1	Enterobacterales	Proteobacteria	Morganella	Morganellaceae	Morganella morganii	Gammaproteobacteria
582	NZ_CP028958.1	Enterobacterales	Proteobacteria	Morganella	Morganellaceae	Morganella morganii	Gammaproteobacteria
1280	NZ_CP026077.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
1280	NZ_CP026078.1	Bacillales	Firmicutes	Staphylococcus	Staphylococcaceae	Staphylococcus aureus	Bacilli
701042	NZ_CP023147.1	Corynebacteriales	Actinobacteria	Mycobacterium	Mycobacteriaceae	Mycobacterium marseillense	Actinobacteria
701042	NZ_CP023148.1	Corynebacteriales	Actinobacteria	Mycobacterium	Mycobacteriaceae	Mycobacterium marseillense	Actinobacteria
1921421	NC_022080.4	Bacillales	Firmicutes	Geobacillus	Bacillaceae	Geobacillus genomosp. 3	Bacilli
1921421	NC_022092.1	Bacillales	Firmicutes	Geobacillus	Bacillaceae	Geobacillus genomosp. 3	Bacilli
28450	NZ_CP016911.1	Burkholderiales	Proteobacteria	Burkholderia	Burkholderiaceae	Burkholderia pseudomallei	Betaproteobacteria
28450	NZ_CP016912.1	Burkholderiales	Proteobacteria	Burkholderia	Burkholderiaceae	Burkholderia pseudomallei	Betaproteobacteria
1082933	NZ_CP015318.1	Rhizobiales	Proteobacteria	Mesorhizobium	Phyllobacteriaceae	Mesorhizobium amorphae	Alphaproteobacteria
1082933	NZ_CP015319.1	Rhizobiales	Proteobacteria	Mesorhizobium	Phyllobacteriaceae	Mesorhizobium amorphae	Alphaproteobacteria
1082933	NZ_CP015320.1	Rhizobiales	Proteobacteria	Mesorhizobium	Phyllobacteriaceae	Mesorhizobium amorphae	Alphaproteobacteria
1082933	NZ_CP015321.1	Rhizobiales	Proteobacteria	Mesorhizobium	Phyllobacteriaceae	Mesorhizobium amorphae	Alphaproteobacteria
1082933	NZ_CP015322.1	Rhizobiales	Proteobacteria	Mesorhizobium	Phyllobacteriaceae	Mesorhizobium amorphae	Alphaproteobacteria
575788	NC_011753.2	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio tasmaniensis	Gammaproteobacteria
575788	NC_011744.2	Vibrionales	Proteobacteria	Vibrio	Vibrionaceae	Vibrio tasmaniensis	Gammaproteobacteria
550	NZ_CP021902.1	Enterobacterales	Proteobacteria	Enterobacter	Enterobacteriaceae	Enterobacter cloacae	Gammaproteobacteria
550	NZ_CP021900.1	Enterobacterales	Proteobacteria	Enterobacter	Enterobacteriaceae	Enterobacter cloacae	Gammaproteobacteria
550	NZ_CP021901.1	Enterobacterales	Proteobacteria	Enterobacter	Enterobacteriaceae	Enterobacter cloacae	Gammaproteobacteria
197	NZ_CP010482.1	Campylobacterales	Proteobacteria	Campylobacter	Campylobacteraceae	Campylobacter jejuni	Epsilonproteobacteria
266951	NZ_CP024920.1	Sphingomonadales	Proteobacteria	Erythrobacter	Erythrobacteraceae	Erythrobacter seohaensis	Alphaproteobacteria
1325090	NZ_CP030051.1	Rhizobiales	Proteobacteria	Bradyrhizobium	Bradyrhizobiaceae	Bradyrhizobium guangdongense	Alphaproteobacteria
1325090	NZ_CP030052.1	Rhizobiales	Proteobacteria	Bradyrhizobium	Bradyrhizobiaceae	Bradyrhizobium guangdongense	Alphaproteobacteria
38294	NZ_AP018045.1	Vibrionales	Proteobacteria	Photobacterium	Vibrionaceae	Photobacterium damselae	Gammaproteobacteria
38294	NZ_AP018046.1	Vibrionales	Proteobacteria	Photobacterium	Vibrionaceae	Photobacterium damselae	Gammaproteobacteria
38294	NZ_AP018047.1	Vibrionales	Proteobacteria	Photobacterium	Vibrionaceae	Photobacterium damselae	Gammaproteobacteria
38294	NZ_AP018048.1	Vibrionales	Proteobacteria	Photobacterium	Vibrionaceae	Photobacterium damselae	Gammaproteobacteria
1423	NZ_CP035414.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus subtilis	Bacilli
1352	NZ_CP018830.1	Lactobacillales	Firmicutes	Enterococcus	Enterococcaceae	Enterococcus faecium	Bacilli
1352	NZ_CP018832.1	Lactobacillales	Firmicutes	Enterococcus	Enterococcaceae	Enterococcus faecium	Bacilli
1352	NZ_CP018831.1	Lactobacillales	Firmicutes	Enterococcus	Enterococcaceae	Enterococcus faecium	Bacilli
1352	NZ_CP018834.1	Lactobacillales	Firmicutes	Enterococcus	Enterococcaceae	Enterococcus faecium	Bacilli
1352	NZ_CP018833.1	Lactobacillales	Firmicutes	Enterococcus	Enterococcaceae	Enterococcus faecium	Bacilli
1032239	NZ_CP032099.1	Campylobacterales	Proteobacteria	Arcobacter	Campylobacteraceae	Arcobacter skirrowii	Epsilonproteobacteria
727	NZ_CP031678.1	Pasteurellales	Proteobacteria	Haemophilus	Pasteurellaceae	Haemophilus influenzae	Gammaproteobacteria
75985	NZ_CP023047.1	Pasteurellales	Proteobacteria	Mannheimia	Pasteurellaceae	Mannheimia haemolytica	Gammaproteobacteria
1300257	NC_021712.1	Alteromonadales	Proteobacteria	Alteromonas	Alteromonadaceae	Alteromonas mediterranea	Gammaproteobacteria
1496303	NZ_CP014840.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus subtilis	Bacilli
562	NZ_CP024661.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP024662.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP024663.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP024664.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP024665.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
562	NZ_CP024666.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
1719	NZ_CP013262.2	Corynebacteriales	Actinobacteria	Corynebacterium	Corynebacteriaceae	Corynebacterium pseudotuberculosis	Actinobacteria
591946	NC_011993.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
135461	NZ_CP015375.1	Bacillales	Firmicutes	Bacillus	Bacillaceae	Bacillus subtilis	Bacilli
1465	NZ_CP032410.1	Bacillales	Firmicutes	Brevibacillus	Paenibacillaceae	Brevibacillus laterosporus	Bacilli
1465	NZ_CP032411.1	Bacillales	Firmicutes	Brevibacillus	Paenibacillaceae	Brevibacillus laterosporus	Bacilli
333849	NC_017960.1	Lactobacillales	Firmicutes	Enterococcus	Enterococcaceae	Enterococcus faecium	Bacilli
333849	NC_017961.1	Lactobacillales	Firmicutes	Enterococcus	Enterococcaceae	Enterococcus faecium	Bacilli
333849	NC_017962.1	Lactobacillales	Firmicutes	Enterococcus	Enterococcaceae	Enterococcus faecium	Bacilli
333849	NC_017963.1	Lactobacillales	Firmicutes	Enterococcus	Enterococcaceae	Enterococcus faecium	Bacilli
645	NZ_CP022550.1	Aeromonadales	Proteobacteria	Aeromonas	Aeromonadaceae	Aeromonas salmonicida	Gammaproteobacteria
1150621	NZ_CP007201.1	Campylobacterales	Proteobacteria	Sulfurospirillum	Campylobacteraceae	Sulfurospirillum multivorans	Epsilonproteobacteria
518	NZ_CP016431.1	Burkholderiales	Proteobacteria	Bordetella	Alcaligenaceae	Bordetella bronchiseptica	Betaproteobacteria
1412619	NZ_CP007379.2	Enterobacterales	Proteobacteria	Salmonella	Enterobacteriaceae	Salmonella enterica	Gammaproteobacteria
2048778	NZ_CP024289.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
2048778	NZ_CP024290.1	Enterobacterales	Proteobacteria	Escherichia	Enterobacteriaceae	Escherichia coli	Gammaproteobacteria
